loan_id,months_paid,default_flag,default_month,recovered_amount
59626,20,1,20.0,157087.64
59627,9,0,,178679.97
59628,11,0,,238315.0
59629,1,0,,29995.0
59630,15,0,,95758.35
59631,26,1,26.0,61444.93
59632,17,0,,181970.89
59633,10,1,10.0,88815.73
59634,16,0,,218062.24
59635,16,1,16.0,106078.57
59636,6,0,,258520.02
59637,4,1,4.0,81143.64
59638,13,0,,63559.21
59639,30,0,,439987.5
59640,10,0,,678400.0
59641,10,0,,1074916.7
59642,18,1,18.0,62374.98
59643,17,0,,219092.26
59644,23,0,,736255.53
59645,12,0,,38580.0
59646,11,0,,39025.58
59647,5,0,,35841.65
59648,14,0,,560437.5
59649,3,0,,48579.18
59650,4,0,,79300.0
59651,24,0,,60199.92
59652,11,0,,458113.37
59653,11,1,11.0,127948.65
59654,7,0,,91878.92
59655,16,0,,115271.04
59656,4,0,,38836.68
59657,9,1,9.0,102073.67
59658,25,0,,86132.0
59659,22,0,,140873.26
59660,7,0,,316120.0
59661,18,1,18.0,39620.51
59662,39,0,,402740.13
59663,14,0,,470711.08
59664,18,0,,129720.06
59665,13,1,13.0,151430.36
59666,9,0,,232444.98
59667,4,0,,228160.0
59668,4,0,,87800.0
59669,5,1,5.0,261379.14
59670,11,1,11.0,166767.24
59671,31,0,,87775.26
59672,16,0,,27606.72
59673,8,0,,37500.0
59674,24,0,,37816.56
59675,14,0,,49742.84
59676,4,0,,392433.32
59677,29,0,,281058.43
59678,9,0,,128598.71
59679,9,0,,184605.03
59680,12,0,,58130.04
59681,20,0,,688500.0
59682,4,0,,38886.68
59683,29,0,,50206.25
59684,9,0,,44793.72
59685,10,1,10.0,62937.22
59686,37,0,,238567.86
59687,19,0,,187229.23
59688,16,1,16.0,119358.42
59689,24,1,24.0,156235.94
59690,9,0,,278730.0
59691,11,0,,181985.32
59692,16,0,,43526.72
59693,19,0,,59834.23
59694,29,0,,50552.51
59695,11,1,11.0,167134.84
59696,39,0,,704870.79
59697,24,0,,393750.0
59698,17,0,,344165.0
59699,4,0,,162840.0
59700,31,0,,100345.14
59701,18,1,18.0,36668.1
59702,40,0,,412133.2
59703,41,1,41.0,101386.06
59704,6,1,6.0,49667.01
59705,28,0,,300790.0
59706,9,0,,928350.0
59707,35,0,,245622.3
59708,9,0,,398310.03
59709,10,1,10.0,110819.93
59710,7,0,,143313.31
59711,17,0,,366945.0
59712,3,0,,48892.5
59713,2,0,,83860.0
59714,18,0,,1794343.32
59715,23,0,,577395.91
59716,19,0,,236571.09
59717,12,0,,1692000.0
59718,1,0,,7417.5
59719,15,0,,146162.55
59720,21,0,,71907.57
59721,3,1,3.0,18953.43
59722,12,0,,202016.64
59723,19,1,19.0,28879.93
59724,10,0,,50741.7
59725,24,0,,500719.92
59726,4,0,,10163.32
59727,14,0,,154571.62
59728,9,0,,337470.03
59729,18,0,,352139.94
59730,13,0,,257790.0
59731,10,0,,394600.0
59732,16,1,16.0,66044.5
59733,7,0,,39249.56
59734,16,1,16.0,91450.69
59735,11,0,,466766.63
59736,27,0,,674268.84
59737,17,0,,958870.89
59738,13,0,,353157.48
59739,27,1,27.0,16568.78
59740,13,0,,71619.21
59741,12,0,,120159.96
59742,4,0,,114910.0
59743,21,1,21.0,316913.96
59744,6,0,,230260.02
59745,5,0,,199005.45
59746,17,0,,469058.39
59747,5,0,,334300.0
59748,6,0,,85320.0
59749,15,0,,754812.45
59750,4,0,,42256.68
59751,17,0,,39804.82
59752,14,1,14.0,79702.51
59753,22,0,,298833.26
59754,8,0,,41860.0
59755,24,0,,125680.08
59756,7,0,,683666.69
59757,7,0,,394566.69
59758,18,0,,59385.06
59759,27,1,27.0,14910.64
59760,16,0,,203022.24
59761,2,0,,22446.66
59762,16,1,16.0,41430.9
59763,10,0,,104675.0
59764,17,1,17.0,24060.67
59765,9,1,9.0,132060.18
59766,36,0,,265744.44
59767,8,0,,14735.52
59768,12,0,,653750.04
59769,11,0,,121091.63
59770,4,0,,90173.32
59771,13,0,,333717.28
59772,4,0,,38486.68
59773,2,1,2.0,2714.75
59774,8,0,,28482.24
59775,17,0,,554795.0
59776,1,0,,5270.83
59777,8,0,,229800.0
59778,18,0,,597150.0
59779,2,1,2.0,101683.06
59780,32,0,,56813.44
59781,14,0,,517883.38
59782,15,0,,225766.65
59783,14,0,,141143.38
59784,6,0,,40996.68
59785,12,0,,586800.0
59786,9,0,,14247.54
59787,9,0,,438824.97
59788,27,1,27.0,207587.37
59789,22,0,,705405.58
59790,9,0,,857400.03
59791,10,0,,107041.7
59792,19,0,,282910.0
59793,18,0,,63865.08
59794,14,0,,144071.62
59795,24,1,24.0,90531.12
59796,18,0,,376830.0
59797,7,0,,681800.0
59798,7,0,,66190.81
59799,9,0,,199379.97
59800,8,0,,269220.0
59801,25,0,,372625.0
59802,5,0,,48216.65
59803,4,0,,411200.0
59804,15,0,,361249.95
59805,10,0,,187900.0
59806,5,0,,24475.0
59807,2,1,2.0,19597.27
59808,2,1,2.0,129401.16
59809,8,0,,153706.64
59810,15,1,15.0,84222.85
59811,12,0,,398100.0
59812,16,0,,27706.72
59813,16,0,,452800.0
59814,22,0,,37277.68
59815,12,0,,746160.0
59816,10,0,,321900.0
59817,2,0,,189466.66
59818,15,0,,54633.3
59819,11,0,,215783.37
59820,10,0,,647200.0
59821,9,1,9.0,30115.59
59822,1,0,,31420.0
59823,11,0,,39850.58
59824,10,1,10.0,237349.18
59825,2,1,2.0,44491.93
59826,14,0,,301396.62
59827,25,0,,280729.25
59828,5,0,,113041.65
59829,12,0,,1177920.0
59830,21,0,,68815.74
59831,10,0,,646850.0
59832,1,0,,18931.67
59833,7,0,,77215.81
59834,14,0,,650895.0
59835,15,0,,150512.55
59836,7,0,,38348.31
59837,13,0,,635797.5
59838,21,0,,102165.0
59839,17,0,,811183.39
59840,18,0,,572580.0
59841,15,0,,96975.0
59842,5,1,5.0,16831.02
59843,10,0,,219250.0
59844,11,1,11.0,133361.05
59845,14,0,,705775.0
59846,1,0,,5113.33
59847,9,0,,21504.42
59848,26,0,,371735.0
59849,21,0,,592506.18
59850,6,0,,57514.98
59851,16,0,,313386.72
59852,21,0,,310143.75
59853,1,0,,20975.0
59854,26,0,,87388.86
59855,11,0,,807331.3
59856,18,0,,269479.98
59857,8,1,8.0,16324.62
59858,6,0,,145900.02
59859,10,0,,350111.1
59860,7,0,,23249.73
59861,8,0,,1750411.32
59862,23,0,,162840.0
59863,11,0,,75777.79
59864,25,0,,357656.25
59865,16,1,16.0,12383.38
59866,15,0,,478291.65
59867,2,0,,14378.88
59868,21,1,21.0,318782.67
59869,4,0,,450466.68
59870,9,0,,172590.03
59871,7,0,,11382.77
59872,20,0,,49754.2
59873,11,0,,316717.5
59874,3,0,,28677.51
59875,13,0,,125060.0
59876,4,0,,25468.88
59877,24,0,,129640.08
59878,9,0,,202425.03
59879,11,0,,106168.37
59880,9,0,,180900.0
59881,14,0,,525855.54
59882,12,0,,876610.56
59883,22,0,,238461.74
59884,22,0,,306215.58
59885,5,0,,290425.0
59886,28,1,28.0,419204.18
59887,11,0,,1435713.95
59888,4,1,4.0,35859.08
59889,2,0,,217650.0
59890,1,1,1.0,17622.98
59891,23,0,,625312.5
59892,18,1,18.0,203701.2
59893,15,0,,54254.1
59894,23,0,,307816.59
59895,10,1,10.0,68729.01
59896,6,1,6.0,57371.44
59897,7,1,7.0,11560.82
59898,17,0,,185144.11
59899,4,0,,40056.68
59900,8,1,8.0,10191.65
59901,20,0,,374133.4
59902,12,0,,364200.0
59903,28,0,,98606.76
59904,2,0,,216166.66
59905,15,0,,156518.78
59906,1,0,,6521.62
59907,5,0,,55979.15
59908,4,1,4.0,333115.68
59909,15,0,,325975.05
59910,14,0,,406385.0
59911,3,0,,8318.76
59912,4,0,,19363.32
59913,6,0,,65794.98
59914,11,0,,627275.0
59915,23,0,,305516.59
59916,9,0,,267030.0
59917,3,0,,42266.25
59918,8,0,,85333.36
59919,37,1,37.0,521261.65
59920,18,0,,185355.0
59921,22,0,,53735.0
59922,24,0,,571600.08
59923,7,0,,78405.81
59924,2,1,2.0,85753.41
59925,23,0,,316326.59
59926,2,0,,18820.0
59927,11,0,,110834.13
59928,11,0,,721270.0
59929,19,0,,377118.27
59930,5,0,,255541.65
59931,4,1,4.0,473491.9
59932,3,0,,8349.99
59933,5,0,,139010.4
59934,24,0,,1018423.2
59935,3,0,,7198.14
59936,23,0,,36704.09
59937,24,0,,125710.08
59938,15,0,,358906.2
59939,18,1,18.0,127754.37
59940,19,1,19.0,45351.35
59941,9,0,,223031.25
59942,9,0,,141480.0
59943,1,0,,29812.5
59944,14,0,,152378.38
59945,9,0,,254430.0
59946,16,1,16.0,57772.17
59947,9,0,,326600.01
59948,22,0,,68511.74
59949,28,0,,300720.0
59950,21,0,,118719.93
59951,30,0,,502950.0
59952,36,0,,663249.96
59953,4,0,,112110.0
59954,24,0,,88159.92
59955,17,1,17.0,38613.43
59956,12,0,,814560.0
59957,9,1,9.0,350565.86
59958,7,0,,717966.69
59959,3,0,,28680.0
59960,4,0,,30088.88
59961,21,0,,75829.63
59962,14,0,,365866.62
59963,5,0,,146375.0
59964,14,0,,512750.0
59965,2,1,2.0,17335.68
59966,12,0,,94724.52
59967,16,1,16.0,23840.5
59968,26,0,,198802.5
59969,10,1,10.0,13081.61
59970,11,1,11.0,317776.46
59971,11,0,,437066.63
59972,17,0,,160395.0
59973,9,0,,188219.97
59974,12,0,,267639.96
59975,27,0,,752287.5
59976,23,0,,747883.41
59977,7,0,,287256.69
59978,9,0,,189884.97
59979,8,0,,86060.0
59980,14,0,,46472.16
59981,19,0,,71451.78
59982,16,0,,307066.72
59983,7,1,7.0,46029.49
59984,8,1,8.0,84558.32
59985,8,0,,82153.36
59986,3,0,,88417.5
59987,6,0,,284674.98
59988,23,1,23.0,143950.59
59989,22,0,,225738.26
59990,14,0,,194117.84
59991,7,0,,770816.69
59992,8,0,,276933.36
59993,10,1,10.0,98276.09
59994,21,1,21.0,45616.65
59995,12,1,12.0,997727.86
59996,6,0,,371880.0
59997,8,0,,102488.88
59998,10,0,,136377.8
59999,4,0,,42083.32
60000,3,1,3.0,18875.86
60001,38,1,38.0,96208.98
60002,16,0,,103324.48
60003,1,0,,4728.33
60004,28,0,,209937.84
60005,10,1,10.0,150358.82
60006,3,0,,11261.67
60007,3,0,,354594.54
60008,6,0,,624100.02
60009,27,0,,273757.59
60010,29,0,,170253.2
60011,27,0,,133155.09
60012,11,0,,240716.63
60013,10,1,10.0,206584.31
60014,11,0,,261639.62
60015,17,0,,359578.39
60016,14,0,,415940.0
60017,8,1,8.0,18916.58
60018,32,1,32.0,219100.0
60019,41,0,,303286.02
60020,5,0,,111000.0
60021,2,0,,38413.34
60022,11,0,,74653.37
60023,14,0,,279393.38
60024,35,0,,109034.8
60025,8,0,,26840.0
60026,1,0,,21611.67
60027,16,0,,604444.48
60028,6,0,,387360.0
60029,11,0,,242348.37
60030,28,0,,66838.24
60031,5,0,,93722.2
60032,4,0,,19741.68
60033,1,0,,14384.44
60034,21,0,,145809.93
60035,10,0,,109400.0
60036,18,0,,376619.94
60037,42,0,,654558.24
60038,8,0,,40433.36
60039,22,1,22.0,89596.37
60040,12,0,,227300.04
60041,14,0,,226187.43
60042,30,0,,194866.8
60043,21,0,,33649.56
60044,28,0,,749000.0
60045,13,0,,122189.21
60046,7,0,,133653.31
60047,17,0,,1446121.66
60048,19,0,,47317.98
60049,9,0,,197489.97
60050,7,0,,12985.0
60051,8,0,,380333.36
60052,8,0,,345760.0
60053,12,0,,802080.0
60054,4,0,,119990.0
60055,8,0,,374499.96
60056,20,0,,206150.0
60057,15,0,,816375.0
60058,7,0,,18067.28
60059,40,0,,67838.8
60060,16,0,,175560.0
60061,4,0,,14691.12
60062,5,0,,565833.35
60063,15,0,,239287.5
60064,11,0,,793512.55
60065,31,0,,116396.32
60066,13,0,,213037.5
60067,27,0,,195555.06
60068,11,0,,224583.37
60069,3,0,,5502.09
60070,4,0,,21590.0
60071,4,1,4.0,13264.99
60072,3,0,,58955.01
60073,6,0,,32322.48
60074,21,0,,226992.57
60075,16,0,,37520.0
60076,8,1,8.0,123876.61
60077,12,1,12.0,271445.0
60078,17,0,,175369.11
60079,35,0,,388937.5
60080,9,0,,561690.0
60081,5,0,,537958.35
60082,41,0,,453665.0
60083,7,0,,408695.0
60084,3,0,,95683.32
60085,9,0,,50703.75
60086,23,0,,628379.09
60087,27,0,,65345.67
60088,23,0,,453061.59
60089,15,1,15.0,23985.99
60090,8,0,,155186.64
60091,7,1,7.0,31504.44
60092,13,1,13.0,118150.19
60093,3,1,3.0,14247.74
60094,11,0,,487776.63
60095,28,0,,70495.88
60096,5,0,,151862.5
60097,17,1,17.0,125174.6
60098,13,0,,96582.72
60099,22,0,,38493.84
60100,1,0,,36336.11
60101,9,1,9.0,87816.88
60102,18,1,18.0,43346.2
60103,13,0,,47634.21
60104,28,0,,71201.76
60105,6,0,,227268.72
60106,16,0,,233422.24
60107,19,0,,198755.86
60108,16,0,,502311.04
60109,5,0,,55129.15
60110,6,0,,185400.0
60111,8,0,,299155.52
60112,15,0,,301275.0
60113,7,0,,68909.19
60114,9,1,9.0,71947.98
60115,23,0,,57533.58
60116,11,1,11.0,198621.39
60117,3,0,,5483.34
60118,5,0,,495750.0
60119,24,0,,492160.08
60120,3,1,3.0,51733.5
60121,5,0,,570972.45
60122,8,0,,785200.0
60123,16,1,16.0,179463.98
60124,23,0,,483560.62
60125,3,0,,101992.5
60126,6,0,,113590.02
60127,23,0,,297824.47
60128,14,0,,294116.62
60129,23,0,,83304.62
60130,11,0,,1121450.0
60131,17,1,17.0,170692.0
60132,9,1,9.0,77182.4
60133,8,1,8.0,114148.28
60134,13,0,,84333.86
60135,22,0,,58964.62
60136,14,1,14.0,20470.36
60137,24,0,,157440.0
60138,13,0,,413432.5
60139,14,0,,187320.0
60140,26,0,,142642.5
60141,16,0,,167200.0
60142,14,0,,402675.0
60143,13,0,,85171.71
60144,13,0,,344554.21
60145,11,0,,720720.0
60146,1,0,,45150.0
60147,12,0,,270600.0
60148,14,1,14.0,94935.19
60149,8,1,8.0,12796.59
60150,17,0,,358756.61
60151,5,0,,47570.85
60152,8,0,,43696.64
60153,17,0,,170014.11
60154,3,0,,147487.5
60155,8,0,,490440.0
60156,14,0,,145705.0
60157,19,0,,128323.91
60158,6,0,,129150.0
60159,4,0,,74780.0
60160,8,0,,890800.0
60161,22,0,,74042.32
60162,2,0,,19171.66
60163,9,0,,224450.73
60164,2,0,,200683.34
60165,5,1,5.0,26998.45
60166,22,0,,313720.0
60167,2,0,,62530.0
60168,2,0,,37503.34
60169,30,0,,163100.1
60170,8,0,,77086.64
60171,5,0,,13037.5
60172,7,0,,211382.5
60173,30,0,,76131.3
60174,9,0,,324150.03
60175,7,0,,65770.81
60176,39,1,39.0,210466.53
60177,25,0,,171875.0
60178,40,1,40.0,60638.21
60179,4,0,,19051.68
60180,4,0,,165213.32
60181,5,1,5.0,57980.51
60182,18,1,18.0,683690.77
60183,20,0,,434800.0
60184,33,0,,211731.63
60185,6,1,6.0,52048.1
60186,16,0,,120391.04
60187,20,0,,105700.0
60188,24,0,,118320.0
60189,34,0,,221113.22
60190,28,0,,494744.32
60191,15,0,,453900.0
60192,11,1,11.0,185434.21
60193,15,0,,50762.55
60194,18,0,,1005375.06
60195,10,1,10.0,227905.38
60196,1,0,,6683.89
60197,10,0,,104433.3
60198,4,0,,163933.32
60199,38,0,,602405.64
60200,16,1,16.0,510488.79
60201,23,0,,39655.91
60202,1,1,1.0,7385.75
60203,10,0,,636007.7
60204,9,0,,269010.0
60205,6,0,,339750.0
60206,6,0,,124030.02
60207,11,0,,73712.21
60208,16,0,,358800.0
60209,19,0,,660830.64
60210,8,0,,85286.64
60211,5,0,,95841.65
60212,4,0,,12793.32
60213,29,0,,273615.0
60214,10,1,10.0,54149.46
60215,19,1,19.0,32325.34
60216,11,1,11.0,60568.95
60217,7,1,7.0,75812.88
60218,7,0,,378175.0
60219,11,0,,211035.0
60220,11,1,11.0,54382.38
60221,3,0,,7943.76
60222,10,1,10.0,219013.89
60223,14,0,,139871.62
60224,18,0,,296527.5
60225,2,0,,78026.66
60226,11,0,,392944.42
60227,15,0,,849500.1
60228,19,1,19.0,159163.68
60229,3,0,,7736.88
60230,3,0,,57294.99
60231,2,0,,66400.0
60232,19,0,,247168.91
60233,15,0,,77506.2
60234,4,0,,124240.02
60235,9,0,,498487.5
60236,21,1,21.0,373530.4
60237,31,0,,541122.36
60238,12,0,,88500.0
60239,5,0,,559416.65
60240,17,0,,264456.25
60241,22,0,,119084.13
60242,8,0,,44686.64
60243,24,0,,77813.28
60244,14,0,,78079.12
60245,1,0,,30905.0
60246,19,0,,277400.0
60247,16,0,,27097.76
60248,14,0,,145308.38
60249,18,1,18.0,44530.97
60250,19,1,19.0,31521.66
60251,11,1,11.0,23735.15
60252,21,0,,57207.57
60253,10,0,,148033.3
60254,30,1,30.0,169545.91
60255,15,0,,154387.5
60256,7,0,,153825.0
60257,8,0,,13213.36
60258,27,0,,127440.0
60259,9,1,9.0,204133.86
60260,3,1,3.0,86118.92
60261,6,0,,28285.02
60262,2,0,,15691.26
60263,12,0,,120279.96
60264,39,0,,372677.37
60265,26,0,,123835.92
60266,8,0,,393240.0
60267,9,0,,1539993.15
60268,6,0,,97072.5
60269,11,0,,246931.63
60270,5,0,,112066.65
60271,7,0,,659400.0
60272,7,0,,234091.69
60273,27,0,,85784.94
60274,26,1,26.0,25846.97
60275,16,0,,852400.0
60276,25,0,,125458.25
60277,8,0,,860800.0
60278,19,0,,125378.91
60279,8,0,,83086.64
60280,5,0,,86793.0
60281,13,0,,72447.96
60282,7,0,,241188.92
60283,11,0,,72581.63
60284,3,1,3.0,11671.81
60285,29,0,,679325.0
60286,20,0,,211018.2
60287,22,0,,328240.0
60288,17,0,,213765.48
60289,17,0,,952708.39
60290,1,0,,10980.83
60291,14,1,14.0,96945.86
60292,10,1,10.0,314006.62
60293,10,0,,74861.1
60294,4,0,,56911.12
60295,18,1,18.0,207842.35
60296,2,1,2.0,56553.76
60297,2,0,,254345.5
60298,1,1,1.0,4430.36
60299,26,0,,141331.58
60300,16,0,,355946.72
60301,18,0,,48690.0
60302,12,0,,795960.0
60303,18,0,,125370.0
60304,2,0,,94125.0
60305,34,0,,349265.0
60306,19,0,,184885.77
60307,12,0,,676920.0
60308,12,0,,528279.96
60309,3,0,,16783.74
60310,8,0,,56688.88
60311,9,0,,62205.03
60312,3,0,,79074.99
60313,20,0,,264666.6
60314,35,0,,115742.9
60315,19,0,,395833.27
60316,11,0,,104885.0
60317,20,0,,744111.2
60318,9,0,,93705.03
60319,19,0,,68146.73
60320,12,0,,378666.72
60321,8,1,8.0,92383.79
60322,12,0,,270759.96
60323,12,1,12.0,197263.1
60324,2,0,,19351.66
60325,12,1,12.0,168956.23
60326,22,0,,303868.84
60327,20,0,,51333.4
60328,24,0,,61625.04
60329,11,0,,217653.37
60330,16,0,,222151.04
60331,15,0,,25785.45
60332,5,0,,201883.35
60333,4,0,,37673.32
60334,10,1,10.0,247155.58
60335,25,0,,83270.75
60336,3,0,,313224.99
60337,22,0,,216150.0
60338,3,0,,42352.5
60339,11,0,,20331.63
60340,2,0,,39633.34
60341,11,0,,229680.0
60342,9,0,,883424.97
60343,10,1,10.0,284334.88
60344,13,1,13.0,55223.4
60345,14,0,,45624.46
60346,12,0,,65567.04
60347,22,0,,109660.76
60348,36,0,,56559.96
60349,1,0,,37760.0
60350,3,0,,292125.0
60351,4,0,,7009.44
60352,2,0,,22420.0
60353,12,0,,264300.0
60354,11,0,,52987.88
60355,6,0,,696261.24
60356,4,0,,446333.32
60357,3,0,,196320.0
60358,4,0,,84140.0
60359,17,0,,61247.26
60360,17,0,,84043.75
60361,2,0,,3670.84
60362,10,0,,336805.6
60363,7,0,,74275.81
60364,11,0,,439963.37
60365,15,0,,234468.75
60366,19,1,19.0,234339.68
60367,4,0,,10219.16
60368,3,0,,85605.0
60369,31,0,,197452.64
60370,17,0,,64057.02
60371,21,0,,66966.69
60372,21,0,,76276.62
60373,4,0,,38400.0
60374,4,0,,155280.0
60375,15,0,,301849.95
60376,17,0,,615478.2
60377,20,0,,48095.7
60378,5,0,,153025.0
60379,7,0,,470820.0
60380,28,0,,784991.76
60381,6,0,,280132.98
60382,6,0,,100207.5
60383,27,1,27.0,88405.69
60384,7,0,,222932.54
60385,1,0,,4787.5
60386,8,0,,41873.36
60387,6,1,6.0,34813.39
60388,16,0,,104302.24
60389,12,0,,758700.0
60390,12,0,,673320.0
60391,41,0,,301577.96
60392,9,1,9.0,19129.95
60393,2,0,,41856.66
60394,12,0,,490440.0
60395,7,0,,134400.0
60396,39,0,,269273.16
60397,4,0,,72416.68
60398,6,0,,80700.0
60399,2,0,,25231.12
60400,6,0,,24484.26
60401,5,0,,161912.5
60402,4,0,,20693.32
60403,13,0,,135990.79
60404,2,1,2.0,88670.56
60405,4,1,4.0,22622.3
60406,24,0,,902666.64
60407,17,0,,178854.11
60408,7,0,,235900.0
60409,1,1,1.0,10472.42
60410,13,0,,187676.71
60411,5,0,,108358.35
60412,35,0,,326987.5
60413,19,0,,240814.36
60414,2,0,,13472.22
60415,12,1,12.0,398800.85
60416,28,0,,146743.38
60417,7,0,,293230.0
60418,32,0,,221884.48
60419,2,0,,46887.5
60420,10,0,,97458.3
60421,8,0,,79620.0
60422,14,0,,147758.94
60423,10,0,,471833.3
60424,22,0,,316662.5
60425,6,0,,380580.0
60426,36,0,,56115.0
60427,14,0,,669141.62
60428,3,0,,60075.0
60429,17,0,,932025.0
60430,7,1,7.0,10589.49
60431,3,0,,28762.5
60432,7,0,,150068.31
60433,12,0,,1167900.0
60434,17,1,17.0,95612.08
60435,21,0,,145914.93
60436,9,0,,197977.5
60437,3,0,,56145.0
60438,8,0,,89320.0
60439,21,0,,135216.69
60440,19,0,,123352.18
60441,8,0,,173826.64
60442,17,0,,327221.61
60443,17,0,,218185.48
60444,9,0,,311875.02
60445,23,0,,83860.53
60446,19,0,,341313.91
60447,5,0,,187412.3
60448,10,0,,367111.1
60449,38,0,,141940.64
60450,9,0,,49751.28
60451,9,0,,33557.49
60452,14,0,,49015.54
60453,4,0,,236480.0
60454,21,0,,367704.12
60455,17,0,,327590.0
60456,18,1,18.0,40660.05
60457,9,0,,45397.53
60458,29,0,,91269.38
60459,4,0,,116020.0
60460,4,0,,19133.32
60461,2,0,,41923.34
60462,5,1,5.0,35877.01
60463,12,1,12.0,442239.57
60464,4,0,,9755.84
60465,7,0,,676083.31
60466,23,0,,908233.66
60467,30,0,,702999.9
60468,13,0,,182390.0
60469,5,0,,198583.35
60470,18,0,,65955.06
60471,18,0,,196259.94
60472,27,0,,639562.64
60473,21,0,,229582.5
60474,36,0,,67995.0
60475,9,1,9.0,452718.07
60476,10,0,,27133.3
60477,7,0,,75938.31
60478,40,0,,636500.0
60479,16,1,16.0,192443.2
60480,36,0,,257879.88
60481,5,0,,113066.65
60482,41,0,,1234250.06
60483,9,0,,45479.97
60484,7,0,,78872.5
60485,10,0,,108550.0
60486,25,0,,258958.25
60487,30,0,,287675.1
60488,2,1,2.0,6884.98
60489,15,0,,234525.0
60490,6,0,,199410.0
60491,11,0,,420566.63
60492,4,0,,190466.68
60493,1,1,1.0,7646.66
60494,26,0,,438750.0
60495,21,0,,225452.43
60496,9,0,,371970.0
60497,24,0,,601600.08
60498,11,0,,123704.13
60499,17,0,,30059.23
60500,8,0,,929101.44
60501,14,0,,710966.62
60502,2,0,,31780.56
60503,15,0,,482662.5
60504,18,0,,202829.94
60505,11,0,,654830.0
60506,4,1,4.0,11316.85
60507,15,0,,94691.7
60508,5,0,,159562.5
60509,22,0,,586391.74
60510,21,0,,105682.5
60511,1,0,,62390.0
60512,4,0,,58315.0
60513,5,0,,94050.0
60514,26,0,,236611.44
60515,35,0,,362658.45
60516,5,1,5.0,59705.89
60517,9,0,,136845.0
60518,6,0,,62989.98
60519,1,0,,16687.5
60520,15,0,,472541.7
60521,9,0,,161237.52
60522,31,0,,489877.5
60523,29,0,,103062.81
60524,3,0,,84082.5
60525,8,0,,37740.0
60526,17,1,17.0,32497.99
60527,28,0,,471520.14
60528,1,1,1.0,33131.21
60529,12,0,,266760.0
60530,23,0,,82097.12
60531,2,0,,47991.66
60532,6,0,,647700.0
60533,26,1,26.0,239191.42
60534,10,0,,353580.1
60535,5,0,,101041.65
60536,10,0,,192200.0
60537,28,0,,716041.76
60538,12,0,,594150.0
60539,11,0,,1185066.63
60540,5,0,,23947.9
60541,18,1,18.0,64353.54
60542,6,1,6.0,220567.83
60543,20,0,,214516.6
60544,14,0,,278623.38
60545,13,0,,66738.75
60546,11,0,,646525.0
60547,24,0,,234480.0
60548,1,1,1.0,23854.04
60549,2,0,,6584.44
60550,15,0,,235875.0
60551,11,0,,78540.0
60552,9,0,,208065.6
60553,16,0,,102382.24
60554,9,0,,132370.02
60555,11,1,11.0,116851.64
60556,11,0,,222181.63
60557,13,0,,110450.86
60558,2,1,2.0,9084.5
60559,10,0,,48750.0
60560,2,0,,21836.66
60561,24,0,,466159.92
60562,10,0,,948833.3
60563,3,1,3.0,11883.3
60564,1,0,,14655.0
60565,16,0,,284044.48
60566,18,0,,195584.94
60567,12,0,,233199.96
60568,2,0,,39513.34
60569,11,1,11.0,156069.53
60570,4,0,,242400.0
60571,10,1,10.0,845716.73
60572,15,1,15.0,298642.57
60573,11,0,,39966.63
60574,8,1,8.0,24022.87
60575,16,0,,466840.0
60576,2,0,,37738.88
60577,40,0,,282822.4
60578,9,0,,94132.53
60579,1,0,,2346.25
60580,11,0,,79340.58
60581,17,0,,169716.61
60582,23,1,23.0,45734.36
60583,4,1,4.0,26875.45
60584,5,1,5.0,569929.31
60585,25,0,,247125.0
60586,24,0,,41823.36
60587,9,1,9.0,27400.04
60588,4,0,,89473.32
60589,10,0,,31975.0
60590,12,0,,793260.0
60591,11,0,,181170.0
60592,2,0,,7182.22
60593,4,0,,385400.0
60594,15,0,,764812.5
60595,37,0,,594672.14
60596,14,0,,111072.57
60597,8,1,8.0,184828.1
60598,1,0,,30416.41
60599,23,0,,391638.94
60600,14,0,,24344.46
60601,16,0,,409633.28
60602,7,0,,74316.69
60603,4,0,,28982.24
60604,9,0,,361230.03
60605,30,0,,76012.5
60606,1,0,,31916.67
60607,24,1,24.0,306586.66
60608,1,0,,38893.33
60609,21,0,,138016.62
60610,29,0,,217725.62
60611,2,0,,43563.34
60612,18,0,,46515.06
60613,2,0,,135340.0
60614,7,0,,35985.81
60615,21,1,21.0,28901.13
60616,13,0,,373815.0
60617,9,0,,371700.0
60618,3,0,,43179.99
60619,2,0,,77353.34
60620,24,0,,513240.0
60621,2,1,2.0,25496.04
60622,8,1,8.0,122290.04
60623,6,0,,32509.98
60624,10,0,,152225.0
60625,13,0,,95434.43
60626,2,0,,14281.12
60627,4,0,,43733.32
60628,5,0,,547453.3
60629,15,1,15.0,698212.24
60630,4,0,,169946.68
60631,20,0,,331875.0
60632,17,0,,92097.5
60633,28,0,,186371.08
60634,6,1,6.0,484240.96
60635,15,0,,140287.5
60636,30,1,30.0,179565.35
60637,36,1,36.0,33065.11
60638,9,0,,194429.97
60639,8,0,,476200.0
60640,13,0,,269836.71
60641,13,0,,71402.5
60642,9,1,9.0,103564.18
60643,8,0,,159186.64
60644,7,0,,429345.0
60645,6,0,,28292.52
60646,6,0,,19903.32
60647,28,0,,785750.0
60648,39,0,,434947.5
60649,8,0,,40840.0
60650,13,0,,136034.21
60651,5,1,5.0,42600.14
60652,3,0,,21324.99
60653,10,0,,218633.3
60654,12,1,12.0,155983.94
60655,18,0,,1107316.62
60656,11,0,,280041.63
